"pseudo_id","Date","Total.ST.min","Social.ST.min","Pickups","is_weekday","Daily_Prop_Social_ST","Daily_Duration_Per_Use","Treatment","workmate","X2: academic talk","non-academic","pets","sex","age","cousre credit","country degree","job","siblings","apps","devices","procrastination score","team","BMI","compliance","is_intervention"
2520,2024-03-29,199,92,133,1,0.462311557788945,1.49624060150376,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2520,2024-03-30,55,8,28,1,0.145454545454545,1.96428571428571,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2520,2024-03-31,152,6,36,0,0.0394736842105263,4.22222222222222,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2520,2024-04-01,132,4,40,0,0.0303030303030303,3.3,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
2520,2024-04-02,181,21,61,1,0.116022099447514,2.9672131147541,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
794,2024-01-14,233,151,67,0,0.648068669527897,3.47761194029851,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-15,167,110,73,0,0.658682634730539,2.28767123287671,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-16,162,70,106,1,0.432098765432099,1.52830188679245,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-17,218,108,123,1,0.495412844036697,1.77235772357724,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-18,196,88,88,1,0.448979591836735,2.22727272727273,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-19,279,163,104,1,0.584229390681004,2.68269230769231,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-20,323,196,97,1,0.606811145510836,3.3298969072165,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-21,323,202,52,0,0.625386996904025,6.21153846153846,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-22,152,61,82,0,0.401315789473684,1.85365853658537,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-23,115,63,124,1,0.547826086956522,0.92741935483871,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-24,151,56,109,1,0.370860927152318,1.38532110091743,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-25,192,90,109,1,0.46875,1.76146788990826,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-26,192,147,140,1,0.765625,1.37142857142857,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-27,165,81,89,1,0.490909090909091,1.85393258426966,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-28,159,75,70,0,0.471698113207547,2.27142857142857,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-29,180,75,113,0,0.416666666666667,1.5929203539823,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-30,284,143,232,1,0.503521126760563,1.22413793103448,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-01-31,366,107,129,1,0.292349726775956,2.83720930232558,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-01,333,182,110,1,0.546546546546547,3.02727272727273,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-02,293,146,147,1,0.498293515358362,1.99319727891156,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-03,292,150,44,1,0.513698630136986,6.63636363636364,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-04,369,224,81,0,0.607046070460705,4.55555555555556,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-05,197,101,151,0,0.512690355329949,1.3046357615894,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-06,283,126,132,1,0.445229681978799,2.14393939393939,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-07,216,99,115,1,0.458333333333333,1.87826086956522,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-08,306,182,139,1,0.594771241830065,2.20143884892086,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-09,248,171,171,1,0.689516129032258,1.45029239766082,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-10,579,240,91,1,0.414507772020725,6.36263736263736,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-11,323,166,91,0,0.513931888544892,3.54945054945055,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-12,290,140,132,0,0.482758620689655,2.1969696969697,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-13,344,104,117,1,0.302325581395349,2.94017094017094,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-14,340,148,133,1,0.435294117647059,2.55639097744361,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-15,404,209,99,1,0.517326732673267,4.08080808080808,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-16,370,129,128,1,0.348648648648649,2.890625,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-17,388,112,89,1,0.288659793814433,4.35955056179775,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-18,377,173,96,0,0.458885941644562,3.92708333333333,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-19,382,186,133,0,0.486910994764398,2.87218045112782,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-20,305,120,137,1,0.39344262295082,2.22627737226277,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-21,324,168,99,1,0.518518518518518,3.27272727272727,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-22,217,98,74,1,0.451612903225806,2.93243243243243,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-23,387,247,165,1,0.638242894056848,2.34545454545455,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-24,325,151,130,1,0.464615384615385,2.5,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-25,310,143,108,0,0.461290322580645,2.87037037037037,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-26,263,105,102,0,0.399239543726236,2.57843137254902,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-27,296,116,115,1,0.391891891891892,2.57391304347826,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-28,286,141,95,1,0.493006993006993,3.01052631578947,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-02-29,323,73,86,1,0.226006191950464,3.75581395348837,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-01,236,86,66,1,0.364406779661017,3.57575757575758,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-02,144,32,35,1,0.222222222222222,4.11428571428571,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-03,331,81,67,0,0.244712990936556,4.94029850746269,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-04,381,146,68,0,0.383202099737533,5.60294117647059,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-05,438,163,114,1,0.372146118721461,3.84210526315789,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-06,304,116,122,1,0.381578947368421,2.49180327868852,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-07,475,120,81,1,0.252631578947368,5.8641975308642,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-08,366,218,124,1,0.595628415300546,2.95161290322581,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-09,463,166,69,1,0.3585313174946,6.71014492753623,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-10,315,107,73,0,0.33968253968254,4.31506849315068,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-11,391,183,124,0,0.468030690537084,3.15322580645161,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-12,440,157,120,1,0.356818181818182,3.66666666666667,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-13,317,88,97,1,0.277602523659306,3.2680412371134,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-14,277,109,135,1,0.393501805054152,2.05185185185185,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-15,225,117,181,1,0.52,1.24309392265193,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-16,189,61,34,1,0.322751322751323,5.55882352941176,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-17,393,130,81,0,0.330788804071247,4.85185185185185,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-18,347,41,50,0,0.118155619596542,6.94,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-19,403,149,78,1,0.369727047146402,5.16666666666667,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-20,194,56,110,1,0.288659793814433,1.76363636363636,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-21,523,215,118,1,0.411089866156788,4.43220338983051,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-22,415,125,121,1,0.301204819277108,3.4297520661157,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-23,369,168,48,1,0.455284552845528,7.6875,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-24,266,136,86,0,0.511278195488722,3.09302325581395,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-25,400,130,121,0,0.325,3.30578512396694,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-26,226,74,133,1,0.327433628318584,1.69924812030075,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-03-27,125,70,129,1,0.56,0.968992248062015,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,1,1
794,2024-03-28,96,23,119,1,0.239583333333333,0.80672268907563,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,1,1
794,2024-03-29,177,76,103,1,0.429378531073446,1.71844660194175,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,1,1
794,2024-03-30,99,33,37,1,0.333333333333333,2.67567567567568,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,1,1
794,2024-03-31,76,11,49,0,0.144736842105263,1.55102040816327,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,1,1
794,2024-04-01,207,93,79,0,0.449275362318841,2.62025316455696,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,0,1
794,2024-04-02,65,26,46,1,0.4,1.41304347826087,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,1,1
794,2024-04-03,97,31,64,1,0.319587628865979,1.515625,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
794,2024-04-04,145,53,56,1,0.36551724137931,2.58928571428571,"A",1,1,2,"0","1",23,16,0,0,0,3,2,44,NA,19.6,NA,0
1929,2024-01-01,649,271,94,0,0.417565485362096,6.90425531914894,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-02,468,276,92,1,0.58974358974359,5.08695652173913,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-03,639,393,92,1,0.615023474178404,6.94565217391304,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-04,628,339,115,1,0.539808917197452,5.46086956521739,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-05,701,397,90,1,0.566333808844508,7.78888888888889,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-06,478,262,123,1,0.548117154811716,3.88617886178862,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-07,604,358,98,0,0.592715231788079,6.16326530612245,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-08,701,409,114,0,0.583452211126961,6.14912280701754,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-09,674,433,138,1,0.642433234421365,4.88405797101449,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-10,460,291,163,1,0.632608695652174,2.82208588957055,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-11,558,369,214,1,0.661290322580645,2.60747663551402,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-12,564,454,79,1,0.804964539007092,7.13924050632911,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-13,635,418,145,1,0.658267716535433,4.37931034482759,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-14,538,352,148,0,0.654275092936803,3.63513513513514,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-15,591,404,91,0,0.683587140439932,6.49450549450549,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-16,380,252,196,1,0.663157894736842,1.93877551020408,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-17,511,331,251,1,0.647749510763209,2.03585657370518,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-18,378,291,218,1,0.76984126984127,1.73394495412844,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-19,831,418,114,1,0.503008423586041,7.28947368421053,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-20,623,292,161,1,0.468699839486356,3.8695652173913,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-21,765,200,90,0,0.261437908496732,8.5,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-22,346,188,195,0,0.543352601156069,1.77435897435897,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-23,466,254,189,1,0.545064377682403,2.46560846560847,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-24,601,323,182,1,0.537437603993344,3.3021978021978,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-25,608,414,208,1,0.680921052631579,2.92307692307692,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-26,657,300,147,1,0.45662100456621,4.46938775510204,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-27,622,410,66,1,0.659163987138264,9.42424242424242,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-28,691,430,83,0,0.622286541244573,8.32530120481928,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-29,628,354,166,0,0.563694267515924,3.78313253012048,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-30,527,283,155,1,0.537001897533207,3.4,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-01-31,472,312,231,1,0.661016949152542,2.04329004329004,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-01,474,361,159,1,0.761603375527426,2.9811320754717,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-02,547,257,117,1,0.469835466179159,4.67521367521368,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-03,522,243,149,1,0.46551724137931,3.50335570469799,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-04,387,223,176,0,0.576227390180879,2.19886363636364,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-05,493,249,202,0,0.505070993914807,2.44059405940594,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-06,507,274,232,1,0.54043392504931,2.18534482758621,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-07,642,300,197,1,0.467289719626168,3.25888324873096,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-08,667,392,180,1,0.587706146926537,3.70555555555556,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-09,448,379,290,1,0.845982142857143,1.5448275862069,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-10,733,335,106,1,0.457025920873124,6.91509433962264,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-11,842,459,57,0,0.545130641330166,14.7719298245614,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-12,781,501,143,0,0.641485275288092,5.46153846153846,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-13,527,331,190,1,0.628083491461101,2.77368421052632,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-14,580,344,146,1,0.593103448275862,3.97260273972603,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-15,613,380,90,1,0.619902120717781,6.81111111111111,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-16,464,373,105,1,0.803879310344828,4.41904761904762,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-17,492,256,144,1,0.520325203252033,3.41666666666667,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-18,672,534,199,0,0.794642857142857,3.37688442211055,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-19,602,464,83,0,0.770764119601329,7.25301204819277,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-20,656,377,97,1,0.57469512195122,6.76288659793814,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-21,552,491,81,1,0.889492753623188,6.81481481481481,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-22,673,537,147,1,0.797919762258544,4.57823129251701,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-23,616,256,66,1,0.415584415584416,9.33333333333333,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-24,532,374,87,1,0.703007518796993,6.11494252873563,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-25,551,317,86,0,0.575317604355717,6.40697674418605,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-26,782,558,71,0,0.713554987212276,11.0140845070423,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-27,562,442,172,1,0.786476868327402,3.26744186046512,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-28,595,405,163,1,0.680672268907563,3.65030674846626,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-02-29,536,258,91,1,0.48134328358209,5.89010989010989,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-01,733,555,99,1,0.757162346521146,7.4040404040404,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-02,776,614,157,1,0.791237113402062,4.94267515923567,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-03,543,373,67,0,0.686924493554328,8.1044776119403,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-04,619,433,69,0,0.69951534733441,8.97101449275362,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-05,404,270,112,1,0.668316831683168,3.60714285714286,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-06,668,412,139,1,0.616766467065868,4.80575539568345,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-07,684,355,204,1,0.519005847953216,3.35294117647059,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-08,626,358,124,1,0.571884984025559,5.04838709677419,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-09,720,529,95,1,0.734722222222222,7.57894736842105,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-10,808,464,94,0,0.574257425742574,8.59574468085106,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-11,680,400,202,0,0.588235294117647,3.36633663366337,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-12,669,461,193,1,0.689088191330344,3.46632124352332,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-13,534,316,238,1,0.591760299625468,2.2436974789916,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-14,689,560,219,1,0.812772133526851,3.14611872146119,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-15,489,345,170,1,0.705521472392638,2.87647058823529,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-16,625,528,82,1,0.8448,7.6219512195122,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-17,650,505,120,0,0.776923076923077,5.41666666666667,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-18,722,430,128,0,0.595567867036011,5.640625,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-19,621,428,195,1,0.689210950080515,3.18461538461538,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-20,623,493,163,1,0.791332263242376,3.82208588957055,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-21,647,424,179,1,0.655332302936631,3.6145251396648,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-22,570,427,135,1,0.749122807017544,4.22222222222222,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-23,627,305,130,1,0.486443381180223,4.82307692307692,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-24,597,239,114,0,0.400335008375209,5.23684210526316,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-25,409,279,209,0,0.682151589242054,1.95693779904306,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-26,682,396,227,1,0.580645161290323,3.00440528634361,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,NA,0
1929,2024-03-27,632,359,184,1,0.568037974683544,3.43478260869565,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
1929,2024-03-28,569,446,176,1,0.783831282952548,3.23295454545455,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
1929,2024-03-29,563,297,189,1,0.52753108348135,2.97883597883598,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
1929,2024-03-30,725,362,65,1,0.499310344827586,11.1538461538462,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
1929,2024-03-31,537,430,193,0,0.80074487895717,2.78238341968912,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
1929,2024-04-01,623,325,221,0,0.521669341894061,2.81900452488688,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
1929,2024-04-02,609,269,141,1,0.441707717569787,4.31914893617021,"A",0,2,2,"0","1",23,14.5,0,0,0,5,3,31,NA,NA,0,1
9680,2024-03-27,160,38,88,1,0.2375,1.81818181818182,"A",0,0,0,"0","1",24,10,1,0,0,2,3,16,"OP",NA,1,1
9680,2024-03-28,106,41,141,1,0.386792452830189,0.75177304964539,"A",0,0,0,"0","1",24,10,1,0,0,2,3,16,"OP",NA,1,1
